image,mask
training_data/images/real_27_18.jpg,training_data/masks/mask_27_18_1.jpg
training_data/images/real_27_19.jpg,training_data/masks/mask_27_19_0.jpg
training_data/images/real_27_19.jpg,training_data/masks/mask_27_19_1.jpg
training_data/images/real_27_20.jpg,training_data/masks/mask_27_20_0.jpg
training_data/images/real_27_20.jpg,training_data/masks/mask_27_20_1.jpg
training_data/images/real_27_21.jpg,training_data/masks/mask_27_21_0.jpg
training_data/images/real_27_21.jpg,training_data/masks/mask_27_21_1.jpg
training_data/images/real_27_22.jpg,training_data/masks/mask_27_22_0.jpg
training_data/images/real_27_22.jpg,training_data/masks/mask_27_22_1.jpg
training_data/images/real_27_23.jpg,training_data/masks/mask_27_23_0.jpg
training_data/images/real_27_23.jpg,training_data/masks/mask_27_23_1.jpg
training_data/images/real_27_24.jpg,training_data/masks/mask_27_24_0.jpg
training_data/images/real_27_24.jpg,training_data/masks/mask_27_24_1.jpg
training_data/images/real_27_25.jpg,training_data/masks/mask_27_25_0.jpg
training_data/images/real_27_25.jpg,training_data/masks/mask_27_25_1.jpg
training_data/images/real_27_26.jpg,training_data/masks/mask_27_26_0.jpg
training_data/images/real_27_26.jpg,training_data/masks/mask_27_26_1.jpg
training_data/images/real_27_27.jpg,training_data/masks/mask_27_27_0.jpg
training_data/images/real_27_27.jpg,training_data/masks/mask_27_27_1.jpg
training_data/images/real_27_28.jpg,training_data/masks/mask_27_28_0.jpg
training_data/images/real_27_28.jpg,training_data/masks/mask_27_28_1.jpg
training_data/images/real_27_29.jpg,training_data/masks/mask_27_29_0.jpg
training_data/images/real_27_30.jpg,training_data/masks/mask_27_30_0.jpg
training_data/images/real_27_30.jpg,training_data/masks/mask_27_30_1.jpg
training_data/images/real_27_31.jpg,training_data/masks/mask_27_31_0.jpg
training_data/images/real_27_31.jpg,training_data/masks/mask_27_31_1.jpg
training_data/images/real_27_32.jpg,training_data/masks/mask_27_32_0.jpg
training_data/images/real_27_32.jpg,training_data/masks/mask_27_32_1.jpg
training_data/images/real_27_33.jpg,training_data/masks/mask_27_33_0.jpg
training_data/images/real_27_33.jpg,training_data/masks/mask_27_33_1.jpg
training_data/images/real_27_34.jpg,training_data/masks/mask_27_34_0.jpg
training_data/images/real_27_34.jpg,training_data/masks/mask_27_34_1.jpg
training_data/images/real_27_35.jpg,training_data/masks/mask_27_35_0.jpg
training_data/images/real_27_35.jpg,training_data/masks/mask_27_35_1.jpg
training_data/images/real_27_36.jpg,training_data/masks/mask_27_36_0.jpg
training_data/images/real_27_36.jpg,training_data/masks/mask_27_36_1.jpg
training_data/images/real_27_37.jpg,training_data/masks/mask_27_37_0.jpg
training_data/images/real_27_37.jpg,training_data/masks/mask_27_37_1.jpg
training_data/images/real_27_38.jpg,training_data/masks/mask_27_38_0.jpg
training_data/images/real_27_38.jpg,training_data/masks/mask_27_38_1.jpg
training_data/images/real_27_39.jpg,training_data/masks/mask_27_39_0.jpg
training_data/images/real_27_39.jpg,training_data/masks/mask_27_39_1.jpg
training_data/images/real_27_40.jpg,training_data/masks/mask_27_40_0.jpg
training_data/images/real_27_41.jpg,training_data/masks/mask_27_41_0.jpg
training_data/images/real_27_41.jpg,training_data/masks/mask_27_41_1.jpg
training_data/images/real_27_42.jpg,training_data/masks/mask_27_42_0.jpg
training_data/images/real_27_42.jpg,training_data/masks/mask_27_42_1.jpg
training_data/images/real_27_43.jpg,training_data/masks/mask_27_43_0.jpg
training_data/images/real_27_43.jpg,training_data/masks/mask_27_43_1.jpg
training_data/images/real_27_44.jpg,training_data/masks/mask_27_44_0.jpg
training_data/images/real_27_44.jpg,training_data/masks/mask_27_44_1.jpg
training_data/images/real_27_45.jpg,training_data/masks/mask_27_45_0.jpg
training_data/images/real_27_45.jpg,training_data/masks/mask_27_45_1.jpg
training_data/images/real_27_46.jpg,training_data/masks/mask_27_46_0.jpg
training_data/images/real_27_46.jpg,training_data/masks/mask_27_46_1.jpg
training_data/images/real_27_47.jpg,training_data/masks/mask_27_47_0.jpg
training_data/images/real_27_47.jpg,training_data/masks/mask_27_47_1.jpg
training_data/images/real_27_48.jpg,training_data/masks/mask_27_48_0.jpg
training_data/images/real_27_48.jpg,training_data/masks/mask_27_48_1.jpg
training_data/images/real_27_49.jpg,training_data/masks/mask_27_49_0.jpg
training_data/images/real_27_49.jpg,training_data/masks/mask_27_49_1.jpg
training_data/images/real_27_50.jpg,training_data/masks/mask_27_50_0.jpg
training_data/images/real_27_50.jpg,training_data/masks/mask_27_50_1.jpg
training_data/images/real_27_51.jpg,training_data/masks/mask_27_51_0.jpg
training_data/images/real_27_51.jpg,training_data/masks/mask_27_51_1.jpg
training_data/images/real_27_52.jpg,training_data/masks/mask_27_52_0.jpg
training_data/images/real_27_53.jpg,training_data/masks/mask_27_53_0.jpg
training_data/images/real_27_53.jpg,training_data/masks/mask_27_53_1.jpg
training_data/images/real_27_54.jpg,training_data/masks/mask_27_54_0.jpg
training_data/images/real_27_54.jpg,training_data/masks/mask_27_54_1.jpg
training_data/images/real_27_55.jpg,training_data/masks/mask_27_55_0.jpg
training_data/images/real_27_55.jpg,training_data/masks/mask_27_55_1.jpg
training_data/images/real_27_56.jpg,training_data/masks/mask_27_56_0.jpg
training_data/images/real_27_56.jpg,training_data/masks/mask_27_56_1.jpg
training_data/images/real_27_57.jpg,training_data/masks/mask_27_57_0.jpg
training_data/images/real_27_57.jpg,training_data/masks/mask_27_57_1.jpg
training_data/images/real_28_9.jpg,training_data/masks/mask_28_9_0.jpg
training_data/images/real_28_9.jpg,training_data/masks/mask_28_9_1.jpg
training_data/images/real_28_10.jpg,training_data/masks/mask_28_10_0.jpg
training_data/images/real_28_10.jpg,training_data/masks/mask_28_10_1.jpg
training_data/images/real_28_11.jpg,training_data/masks/mask_28_11_0.jpg
training_data/images/real_28_11.jpg,training_data/masks/mask_28_11_1.jpg
training_data/images/real_28_12.jpg,training_data/masks/mask_28_12_0.jpg
training_data/images/real_28_12.jpg,training_data/masks/mask_28_12_1.jpg
training_data/images/real_28_13.jpg,training_data/masks/mask_28_13_0.jpg
training_data/images/real_28_13.jpg,training_data/masks/mask_28_13_1.jpg
training_data/images/real_28_14.jpg,training_data/masks/mask_28_14_0.jpg
training_data/images/real_28_14.jpg,training_data/masks/mask_28_14_1.jpg
training_data/images/real_28_15.jpg,training_data/masks/mask_28_15_0.jpg
training_data/images/real_28_15.jpg,training_data/masks/mask_28_15_1.jpg
training_data/images/real_28_16.jpg,training_data/masks/mask_28_16_0.jpg
training_data/images/real_28_16.jpg,training_data/masks/mask_28_16_1.jpg
training_data/images/real_28_17.jpg,training_data/masks/mask_28_17_0.jpg
training_data/images/real_28_18.jpg,training_data/masks/mask_28_18_0.jpg
training_data/images/real_28_18.jpg,training_data/masks/mask_28_18_1.jpg
training_data/images/real_28_19.jpg,training_data/masks/mask_28_19_0.jpg
training_data/images/real_28_19.jpg,training_data/masks/mask_28_19_1.jpg
training_data/images/real_28_20.jpg,training_data/masks/mask_28_20_0.jpg
training_data/images/real_28_20.jpg,training_data/masks/mask_28_20_1.jpg
training_data/images/real_28_21.jpg,training_data/masks/mask_28_21_0.jpg
training_data/images/real_28_21.jpg,training_data/masks/mask_28_21_1.jpg
training_data/images/real_28_22.jpg,training_data/masks/mask_28_22_0.jpg
training_data/images/real_28_22.jpg,training_data/masks/mask_28_22_1.jpg
training_data/images/real_28_23.jpg,training_data/masks/mask_28_23_0.jpg
training_data/images/real_28_23.jpg,training_data/masks/mask_28_23_1.jpg
training_data/images/real_28_24.jpg,training_data/masks/mask_28_24_0.jpg
training_data/images/real_28_24.jpg,training_data/masks/mask_28_24_1.jpg
training_data/images/real_28_25.jpg,training_data/masks/mask_28_25_0.jpg
training_data/images/real_28_25.jpg,training_data/masks/mask_28_25_1.jpg
training_data/images/real_28_26.jpg,training_data/masks/mask_28_26_0.jpg
training_data/images/real_28_26.jpg,training_data/masks/mask_28_26_1.jpg
training_data/images/real_28_27.jpg,training_data/masks/mask_28_27_0.jpg
training_data/images/real_28_27.jpg,training_data/masks/mask_28_27_1.jpg
training_data/images/real_28_28.jpg,training_data/masks/mask_28_28_0.jpg
training_data/images/real_28_28.jpg,training_data/masks/mask_28_28_1.jpg
training_data/images/real_28_29.jpg,training_data/masks/mask_28_29_0.jpg
training_data/images/real_28_30.jpg,training_data/masks/mask_28_30_0.jpg
training_data/images/real_28_30.jpg,training_data/masks/mask_28_30_1.jpg
training_data/images/real_28_31.jpg,training_data/masks/mask_28_31_0.jpg
training_data/images/real_28_31.jpg,training_data/masks/mask_28_31_1.jpg
training_data/images/real_28_32.jpg,training_data/masks/mask_28_32_0.jpg
training_data/images/real_28_32.jpg,training_data/masks/mask_28_32_1.jpg
training_data/images/real_28_33.jpg,training_data/masks/mask_28_33_0.jpg
training_data/images/real_28_33.jpg,training_data/masks/mask_28_33_1.jpg
training_data/images/real_28_34.jpg,training_data/masks/mask_28_34_0.jpg
training_data/images/real_28_34.jpg,training_data/masks/mask_28_34_1.jpg
training_data/images/real_28_35.jpg,training_data/masks/mask_28_35_0.jpg
training_data/images/real_28_35.jpg,training_data/masks/mask_28_35_1.jpg
training_data/images/real_28_36.jpg,training_data/masks/mask_28_36_0.jpg
training_data/images/real_28_36.jpg,training_data/masks/mask_28_36_1.jpg
training_data/images/real_28_37.jpg,training_data/masks/mask_28_37_0.jpg
training_data/images/real_28_37.jpg,training_data/masks/mask_28_37_1.jpg
training_data/images/real_28_38.jpg,training_data/masks/mask_28_38_0.jpg
training_data/images/real_28_38.jpg,training_data/masks/mask_28_38_1.jpg
training_data/images/real_28_39.jpg,training_data/masks/mask_28_39_0.jpg
training_data/images/real_28_39.jpg,training_data/masks/mask_28_39_1.jpg
training_data/images/real_28_40.jpg,training_data/masks/mask_28_40_0.jpg
training_data/images/real_28_41.jpg,training_data/masks/mask_28_41_0.jpg
training_data/images/real_28_41.jpg,training_data/masks/mask_28_41_1.jpg
training_data/images/real_28_42.jpg,training_data/masks/mask_28_42_0.jpg
training_data/images/real_28_42.jpg,training_data/masks/mask_28_42_1.jpg
training_data/images/real_28_43.jpg,training_data/masks/mask_28_43_0.jpg
training_data/images/real_28_43.jpg,training_data/masks/mask_28_43_1.jpg
training_data/images/real_28_44.jpg,training_data/masks/mask_28_44_0.jpg
training_data/images/real_28_44.jpg,training_data/masks/mask_28_44_1.jpg
training_data/images/real_28_45.jpg,training_data/masks/mask_28_45_0.jpg
training_data/images/real_28_45.jpg,training_data/masks/mask_28_45_1.jpg
training_data/images/real_28_46.jpg,training_data/masks/mask_28_46_0.jpg
training_data/images/real_28_46.jpg,training_data/masks/mask_28_46_1.jpg
training_data/images/real_28_47.jpg,training_data/masks/mask_28_47_0.jpg
training_data/images/real_28_47.jpg,training_data/masks/mask_28_47_1.jpg
training_data/images/real_28_48.jpg,training_data/masks/mask_28_48_0.jpg
training_data/images/real_28_48.jpg,training_data/masks/mask_28_48_1.jpg
training_data/images/real_28_49.jpg,training_data/masks/mask_28_49_0.jpg
training_data/images/real_28_49.jpg,training_data/masks/mask_28_49_1.jpg
training_data/images/real_28_50.jpg,training_data/masks/mask_28_50_0.jpg
training_data/images/real_28_50.jpg,training_data/masks/mask_28_50_1.jpg
training_data/images/real_28_51.jpg,training_data/masks/mask_28_51_0.jpg
training_data/images/real_28_51.jpg,training_data/masks/mask_28_51_1.jpg
training_data/images/real_28_52.jpg,training_data/masks/mask_28_52_0.jpg
training_data/images/real_28_53.jpg,training_data/masks/mask_28_53_0.jpg
training_data/images/real_28_53.jpg,training_data/masks/mask_28_53_1.jpg
training_data/images/real_28_54.jpg,training_data/masks/mask_28_54_0.jpg
training_data/images/real_28_54.jpg,training_data/masks/mask_28_54_1.jpg
training_data/images/real_28_55.jpg,training_data/masks/mask_28_55_0.jpg
training_data/images/real_28_55.jpg,training_data/masks/mask_28_55_1.jpg
training_data/images/real_28_56.jpg,training_data/masks/mask_28_56_0.jpg
training_data/images/real_28_56.jpg,training_data/masks/mask_28_56_1.jpg
training_data/images/real_28_57.jpg,training_data/masks/mask_28_57_0.jpg
training_data/images/real_28_57.jpg,training_data/masks/mask_28_57_1.jpg
training_data/images/real_29_9.jpg,training_data/masks/mask_29_9_0.jpg
training_data/images/real_29_9.jpg,training_data/masks/mask_29_9_1.jpg
training_data/images/real_29_10.jpg,training_data/masks/mask_29_10_0.jpg
training_data/images/real_29_10.jpg,training_data/masks/mask_29_10_1.jpg
training_data/images/real_29_11.jpg,training_data/masks/mask_29_11_0.jpg
training_data/images/real_29_11.jpg,training_data/masks/mask_29_11_1.jpg
training_data/images/real_29_12.jpg,training_data/masks/mask_29_12_0.jpg
training_data/images/real_29_12.jpg,training_data/masks/mask_29_12_1.jpg
training_data/images/real_29_13.jpg,training_data/masks/mask_29_13_0.jpg
training_data/images/real_29_13.jpg,training_data/masks/mask_29_13_1.jpg
training_data/images/real_29_14.jpg,training_data/masks/mask_29_14_0.jpg
training_data/images/real_29_14.jpg,training_data/masks/mask_29_14_1.jpg
training_data/images/real_29_15.jpg,training_data/masks/mask_29_15_0.jpg
training_data/images/real_29_15.jpg,training_data/masks/mask_29_15_1.jpg
training_data/images/real_29_16.jpg,training_data/masks/mask_29_16_0.jpg
training_data/images/real_29_16.jpg,training_data/masks/mask_29_16_1.jpg
training_data/images/real_29_17.jpg,training_data/masks/mask_29_17_0.jpg
training_data/images/real_29_18.jpg,training_data/masks/mask_29_18_0.jpg
training_data/images/real_29_18.jpg,training_data/masks/mask_29_18_1.jpg
training_data/images/real_29_19.jpg,training_data/masks/mask_29_19_0.jpg
training_data/images/real_29_19.jpg,training_data/masks/mask_29_19_1.jpg
training_data/images/real_29_20.jpg,training_data/masks/mask_29_20_0.jpg
training_data/images/real_29_20.jpg,training_data/masks/mask_29_20_1.jpg
training_data/images/real_29_21.jpg,training_data/masks/mask_29_21_0.jpg
training_data/images/real_29_21.jpg,training_data/masks/mask_29_21_1.jpg
training_data/images/real_29_22.jpg,training_data/masks/mask_29_22_0.jpg
training_data/images/real_29_22.jpg,training_data/masks/mask_29_22_1.jpg
training_data/images/real_29_23.jpg,training_data/masks/mask_29_23_0.jpg
training_data/images/real_29_23.jpg,training_data/masks/mask_29_23_1.jpg
training_data/images/real_29_24.jpg,training_data/masks/mask_29_24_0.jpg
training_data/images/real_29_24.jpg,training_data/masks/mask_29_24_1.jpg
training_data/images/real_29_25.jpg,training_data/masks/mask_29_25_0.jpg
training_data/images/real_29_25.jpg,training_data/masks/mask_29_25_1.jpg
training_data/images/real_29_26.jpg,training_data/masks/mask_29_26_0.jpg
training_data/images/real_29_26.jpg,training_data/masks/mask_29_26_1.jpg
training_data/images/real_29_27.jpg,training_data/masks/mask_29_27_0.jpg
training_data/images/real_29_27.jpg,training_data/masks/mask_29_27_1.jpg
training_data/images/real_29_28.jpg,training_data/masks/mask_29_28_0.jpg
training_data/images/real_29_28.jpg,training_data/masks/mask_29_28_1.jpg
training_data/images/real_29_29.jpg,training_data/masks/mask_29_29_0.jpg
training_data/images/real_29_30.jpg,training_data/masks/mask_29_30_0.jpg
training_data/images/real_29_30.jpg,training_data/masks/mask_29_30_1.jpg
training_data/images/real_29_31.jpg,training_data/masks/mask_29_31_0.jpg
training_data/images/real_29_31.jpg,training_data/masks/mask_29_31_1.jpg
training_data/images/real_29_32.jpg,training_data/masks/mask_29_32_0.jpg
training_data/images/real_29_32.jpg,training_data/masks/mask_29_32_1.jpg
training_data/images/real_29_33.jpg,training_data/masks/mask_29_33_0.jpg
training_data/images/real_29_33.jpg,training_data/masks/mask_29_33_1.jpg
training_data/images/real_29_34.jpg,training_data/masks/mask_29_34_0.jpg
training_data/images/real_29_34.jpg,training_data/masks/mask_29_34_1.jpg
training_data/images/real_29_35.jpg,training_data/masks/mask_29_35_0.jpg
training_data/images/real_29_35.jpg,training_data/masks/mask_29_35_1.jpg
training_data/images/real_29_36.jpg,training_data/masks/mask_29_36_0.jpg
training_data/images/real_29_36.jpg,training_data/masks/mask_29_36_1.jpg
training_data/images/real_29_37.jpg,training_data/masks/mask_29_37_0.jpg
training_data/images/real_29_37.jpg,training_data/masks/mask_29_37_1.jpg
training_data/images/real_29_38.jpg,training_data/masks/mask_29_38_0.jpg
training_data/images/real_29_38.jpg,training_data/masks/mask_29_38_1.jpg
training_data/images/real_29_39.jpg,training_data/masks/mask_29_39_0.jpg
